iteration,0,1,2,3,4,5,6,7
16035,202,324,113,33,5,2,0,0
16036,202,322,117,31,5,2,0,0
16037,202,323,115,32,5,2,0,0
16038,202,322,118,30,4,3,0,0
16039,202,323,117,29,5,3,0,0
16040,202,323,115,33,3,3,0,0
16041,202,324,115,30,5,3,0,0
16042,202,323,116,31,4,3,0,0
16043,202,323,116,31,4,3,0,0
16044,202,323,115,32,5,2,0,0
16045,202,321,116,35,4,1,0,0
16046,202,322,117,31,5,2,0,0
16047,202,324,113,33,5,2,0,0
16048,202,325,113,32,4,2,1,0
16049,202,322,118,31,3,2,1,0
16050,202,323,115,33,3,3,0,0
16051,202,323,116,31,4,3,0,0
16052,202,323,116,31,5,1,1,0
16053,202,323,116,31,5,1,1,0
16054,202,323,117,29,6,1,1,0
16055,202,322,117,32,4,1,1,0
16056,202,324,114,31,6,2,0,0
16057,202,322,116,33,4,2,0,0
16058,202,323,115,32,5,2,0,0
16059,202,323,116,31,4,3,0,0
16060,202,324,113,33,5,2,0,0
16061,202,323,114,34,4,2,0,0
16062,202,323,116,30,6,2,0,0
16063,202,325,112,32,6,2,0,0
16064,202,325,114,30,5,2,1,0
16065,202,324,115,31,4,2,1,0
16066,202,324,115,31,4,2,1,0
16067,202,323,117,30,4,2,1,0
16068,202,324,115,31,4,2,1,0
16069,202,323,116,31,4,3,0,0
16070,202,323,116,31,4,3,0,0
16071,202,322,118,29,6,2,0,0
16072,202,323,116,31,5,1,1,0
16073,202,323,116,30,6,2,0,0
16074,202,324,115,29,7,2,0,0
16075,202,323,114,34,4,2,0,0
16076,202,321,118,32,4,2,0,0
16077,202,323,117,29,6,1,1,0
16078,202,324,116,30,4,1,2,0
16079,202,323,116,32,3,2,1,0
16080,202,323,115,33,3,3,0,0
16081,202,323,117,30,4,2,1,0
16082,202,324,114,32,5,1,1,0
16083,202,323,114,34,4,2,0,0
16084,202,323,116,31,5,1,1,0
16085,202,322,117,32,4,1,1,0
16086,202,325,112,33,5,1,1,0
16087,202,323,116,30,6,2,0,0
16088,202,322,117,31,5,2,0,0
16089,202,322,116,33,4,2,0,0
16090,202,323,115,32,5,2,0,0
16091,202,323,116,30,6,2,0,0
16092,202,322,117,31,5,2,0,0
16093,202,322,118,29,6,2,0,0
16094,202,323,116,30,6,2,0,0
16095,202,324,115,31,4,2,1,0
16096,202,325,113,32,4,2,1,0
16097,202,323,116,32,3,2,1,0
16098,202,325,114,30,5,2,1,0
16099,202,323,115,33,3,3,0,0
16100,202,323,117,29,5,3,0,0
16101,202,322,118,29,6,2,0,0
16102,202,322,117,31,5,2,0,0
16103,202,322,118,30,4,3,0,0
16104,202,323,115,32,5,2,0,0
16105,202,322,118,29,6,2,0,0
16106,202,323,117,29,5,3,0,0
16107,202,324,114,32,4,3,0,0
16108,202,325,111,34,5,2,0,0
16109,202,325,112,33,4,3,0,0
16110,202,324,115,30,5,3,0,0
16111,202,323,116,31,4,3,0,0
16112,202,324,115,30,5,3,0,0
16113,202,324,115,30,5,3,0,0
16114,202,324,115,30,5,3,0,0
16115,202,324,114,31,6,2,0,0
16116,202,324,113,33,5,2,0,0
16117,202,324,113,33,5,2,0,0
16118,202,323,114,34,4,2,0,0
16119,202,322,116,33,4,2,0,0
16120,202,322,118,29,6,2,0,0
16121,202,323,115,32,5,2,0,0
16122,202,323,118,29,4,1,2,0
16123,202,323,116,32,3,2,1,0
16124,202,324,114,33,3,2,1,0
16125,202,323,115,33,3,3,0,0
16126,202,320,121,30,3,3,0,0
16127,202,321,119,31,3,3,0,0
16128,202,324,117,27,6,2,1,0
16129,202,322,118,29,6,2,0,0
16130,202,322,117,31,5,2,0,0
16131,202,323,117,29,6,1,1,0
16132,202,324,115,30,5,3,0,0
16133,202,323,118,28,5,2,1,0
16134,202,322,119,29,4,2,1,0
16135,202,323,116,31,4,3,0,0
16136,202,322,118,30,4,3,0,0
16137,202,322,118,30,5,1,1,0
16138,202,321,120,29,5,1,1,0
16139,202,324,114,32,4,3,0,0
16140,202,324,114,32,4,3,0,0
16141,202,324,114,31,6,2,0,0
16142,202,323,114,34,4,2,0,0
16143,202,323,114,34,4,2,0,0
16144,202,326,109,35,5,2,0,0
16145,202,324,114,31,6,2,0,0
16146,202,325,113,31,6,1,1,0
16147,202,323,114,34,4,2,0,0
16148,202,324,114,32,4,3,0,0
16149,202,323,115,33,3,3,0,0
16150,202,324,115,30,5,3,0,0
16151,202,324,114,32,4,3,0,0
16152,202,325,113,32,4,2,1,0
16153,202,326,112,31,5,2,1,0
16154,202,324,114,32,4,3,0,0
16155,202,324,113,33,5,2,0,0
16156,202,324,113,34,4,1,1,0
16157,202,325,111,35,4,1,1,0
16158,202,325,111,34,5,2,0,0
16159,202,324,113,33,5,2,0,0
16160,202,322,117,31,5,2,0,0
16161,202,324,114,32,5,1,1,0
16162,202,324,114,32,5,1,1,0
16163,202,324,113,33,5,2,0,0
16164,202,325,112,33,5,1,1,0
16165,202,324,114,32,5,1,1,0
16166,202,323,114,34,4,2,0,0
16167,202,324,113,33,5,2,0,0
16168,202,324,114,32,5,1,1,0
16169,202,325,113,31,6,1,1,0
16170,202,324,114,32,5,1,1,0
16171,202,326,110,34,4,3,0,0
16172,202,324,112,35,4,2,0,0
16173,202,324,113,33,5,2,0,0
16174,202,323,115,32,5,2,0,0
16175,202,324,116,29,5,2,1,0
16176,202,323,115,33,4,1,1,0
16177,202,323,115,32,5,2,0,0
16178,202,323,115,32,5,2,0,0
16179,202,322,117,31,5,2,0,0
16180,202,323,116,31,5,1,1,0
16181,202,322,116,33,4,2,0,0
16182,202,323,114,34,4,2,0,0
16183,202,325,111,34,5,2,0,0
16184,202,324,114,31,6,2,0,0
16185,202,324,113,33,5,2,0,0
16186,202,324,113,33,5,2,0,0
16187,202,325,113,31,6,1,1,0
16188,202,325,113,31,6,1,1,0
16189,202,324,113,33,5,2,0,0
16190,202,324,114,31,6,2,0,0
16191,202,323,114,34,4,2,0,0
16192,202,324,113,34,4,1,1,0
16193,202,322,117,31,5,2,0,0
16194,202,323,117,30,4,2,1,0
16195,202,322,119,29,4,2,1,0
16196,202,323,117,30,4,2,1,0
16197,202,325,114,30,5,2,1,0
16198,202,324,115,31,4,2,1,0
16199,202,323,116,31,4,3,0,0
16200,202,322,117,31,5,2,0,0
16201,202,323,117,29,6,1,1,0
16202,202,323,116,31,5,1,1,0
16203,202,323,115,33,4,1,1,0
16204,202,323,116,32,3,2,1,0
16205,202,323,117,30,4,2,1,0
16206,202,323,117,29,6,1,1,0
16207,202,323,117,29,6,1,1,0
16208,202,323,117,30,4,2,1,0
16209,202,323,117,31,3,1,2,0
16210,202,323,117,30,4,2,1,0
16211,202,322,118,31,3,2,1,0
16212,202,322,118,30,5,1,1,0
16213,202,322,118,30,4,3,0,0
16214,202,323,118,28,5,2,1,0
16215,202,323,116,31,4,3,0,0
16216,202,323,116,30,6,2,0,0
16217,202,322,117,31,5,2,0,0
16218,202,323,116,31,5,1,1,0
16219,202,324,114,32,5,1,1,0
16220,202,325,113,32,4,2,1,0
16221,202,324,114,32,4,3,0,0
16222,202,323,115,32,5,2,0,0
16223,202,324,113,33,5,2,0,0
16224,202,324,113,33,5,2,0,0
16225,202,324,113,33,5,2,0,0
16226,202,325,111,34,5,2,0,0
16227,202,324,114,32,5,1,1,0
16228,202,326,111,33,4,2,1,0
16229,202,326,112,31,5,2,1,0
16230,202,325,112,34,3,2,1,0
16231,202,323,116,31,4,3,0,0
16232,202,323,115,32,5,2,0,0
16233,202,323,116,31,4,3,0,0
16234,202,327,108,35,5,1,1,0
16235,202,326,109,35,5,2,0,0
16236,202,325,112,33,5,1,1,0
16237,202,326,109,35,5,2,0,0
16238,202,323,114,34,4,2,0,0
16239,202,324,113,33,5,2,0,0
16240,202,325,112,32,6,2,0,0
16241,202,326,112,30,6,3,0,0
16242,202,325,112,33,4,3,0,0
16243,202,324,113,34,3,3,0,0
16244,202,321,118,32,4,2,0,0
16245,202,322,116,33,4,2,0,0
16246,202,322,117,31,5,2,0,0
16247,202,324,115,30,6,1,1,0
16248,202,325,113,31,6,1,1,0
16249,202,325,113,31,6,1,1,0
16250,202,323,115,32,5,2,0,0
16251,202,326,110,34,5,1,1,0
16252,202,323,114,34,4,2,0,0
16253,202,324,113,33,5,2,0,0
16254,202,324,113,34,3,3,0,0
16255,202,325,112,33,4,3,0,0
16256,202,324,113,34,3,3,0,0
16257,202,327,110,32,5,2,1,0
16258,202,327,110,33,4,1,2,0
16259,202,326,111,33,4,2,1,0
16260,202,326,112,31,5,2,1,0
16261,202,325,111,35,3,3,0,0
16262,202,326,112,31,5,2,1,0
16263,202,324,114,32,4,3,0,0
16264,202,324,115,30,5,3,0,0
16265,202,324,113,35,1,4,0,0
16266,202,325,112,33,4,3,0,0
16267,202,323,115,32,5,2,0,0
16268,202,323,116,30,6,2,0,0
16269,202,323,115,32,5,2,0,0
16270,202,323,114,34,4,2,0,0
16271,202,325,112,32,6,2,0,0
16272,202,323,115,32,5,2,0,0
16273,202,324,114,32,5,1,1,0
16274,202,325,112,33,5,1,1,0
16275,202,325,112,32,6,2,0,0
16276,202,323,115,32,5,2,0,0
16277,202,324,113,33,5,2,0,0
16278,202,322,117,31,5,2,0,0
16279,202,323,115,33,3,3,0,0
16280,202,325,112,33,4,3,0,0
16281,202,323,115,32,5,2,0,0
16282,202,323,115,32,5,2,0,0
16283,202,322,118,29,6,2,0,0
16284,202,322,118,30,4,3,0,0
16285,202,323,116,31,4,3,0,0
16286,202,322,117,31,5,2,0,0
16287,202,322,116,33,4,2,0,0
16288,202,322,116,33,4,2,0,0
16289,202,325,113,31,6,1,1,0
16290,202,323,115,33,3,3,0,0
16291,202,321,119,31,3,3,0,0
16292,202,325,112,33,4,3,0,0
16293,202,324,115,31,4,2,1,0
16294,202,322,117,32,3,3,0,0
16295,202,323,117,30,4,2,1,0
16296,202,324,114,33,3,2,1,0
16297,202,324,113,34,4,1,1,0
16298,202,324,114,32,5,1,1,0
16299,202,324,114,32,5,1,1,0
16300,202,324,113,33,5,2,0,0
16301,202,324,114,32,4,3,0,0
16302,202,325,112,34,2,4,0,0
16303,202,324,114,32,4,3,0,0
16304,202,323,114,34,4,2,0,0
16305,202,323,115,32,5,2,0,0
16306,202,322,118,30,5,1,1,0
16307,202,323,116,30,6,2,0,0
16308,202,323,116,31,4,3,0,0
16309,202,323,115,33,4,1,1,0
16310,202,323,116,30,6,2,0,0
16311,202,325,113,32,4,2,1,0
16312,202,324,115,30,5,3,0,0
16313,202,323,115,33,3,3,0,0
16314,202,322,117,31,5,2,0,0
16315,202,322,118,30,5,1,1,0
16316,202,322,118,29,6,2,0,0
16317,202,323,116,31,5,1,1,0
16318,202,322,118,30,5,1,1,0
16319,202,323,116,31,5,1,1,0
16320,202,323,117,29,6,1,1,0
16321,202,322,117,32,4,1,1,0
16322,202,322,118,29,6,2,0,0
16323,202,320,120,31,4,2,0,0
16324,202,321,118,32,4,2,0,0
16325,202,322,117,31,5,2,0,0
16326,202,321,119,31,3,3,0,0
16327,202,322,120,28,3,3,1,0
16328,202,322,119,30,2,3,1,0
16329,202,323,116,33,1,3,1,0
16330,202,322,118,31,2,4,0,0
16331,202,323,117,30,4,2,1,0
16332,202,323,115,33,3,3,0,0
16333,202,322,116,33,4,2,0,0
16334,202,323,115,33,4,1,1,0
16335,202,321,119,30,5,2,0,0
16336,202,321,118,32,4,2,0,0
16337,202,322,117,32,4,1,1,0
16338,202,322,118,30,5,1,1,0
16339,202,322,118,30,5,1,1,0
16340,202,321,119,31,4,1,1,0
16341,202,322,119,28,6,1,1,0
16342,202,323,116,31,5,1,1,0
16343,202,322,117,32,4,1,1,0
16344,202,322,117,31,5,2,0,0
16345,202,321,119,30,5,2,0,0
16346,202,322,118,29,6,2,0,0
16347,202,321,119,31,4,1,1,0
16348,202,322,118,30,5,1,1,0
16349,202,322,119,29,4,2,1,0
16350,202,320,121,29,5,2,0,0
16351,202,320,121,29,5,2,0,0
16352,202,319,122,30,4,2,0,0
16353,202,320,121,29,5,2,0,0
16354,202,320,121,29,5,2,0,0
16355,202,319,123,28,5,2,0,0
16356,202,321,118,32,4,2,0,0
16357,202,321,120,29,5,1,1,0
16358,202,321,120,29,5,1,1,0
16359,202,321,120,29,5,1,1,0
16360,202,319,124,26,6,2,0,0
16361,202,320,123,27,4,2,1,0
16362,202,321,121,28,4,2,1,0
16363,202,320,120,31,4,2,0,0
16364,202,324,114,33,3,2,1,0
16365,202,324,115,31,4,2,1,0
16366,202,324,115,30,5,3,0,0
16367,202,322,118,30,4,3,0,0
16368,202,323,117,30,4,2,1,0
16369,202,322,119,29,4,2,1,0
16370,202,322,118,30,5,1,1,0
16371,202,322,117,31,6,0,1,0
16372,202,322,117,31,6,0,1,0
16373,202,323,116,31,5,1,1,0
16374,202,322,116,32,6,1,0,0
16375,202,323,115,31,7,1,0,0
16376,202,324,114,32,4,3,0,0
16377,202,322,117,31,5,2,0,0
16378,202,323,116,30,6,2,0,0
16379,202,322,117,32,4,1,1,0
16380,202,322,118,30,5,1,1,0
16381,202,324,114,33,4,0,2,0
16382,202,325,112,33,5,1,1,0
16383,202,324,113,34,4,1,1,0
16384,202,324,114,31,6,2,0,0
16385,202,323,114,33,6,1,0,0
16386,202,324,114,31,6,2,0,0
16387,202,324,114,32,5,1,1,0
16388,202,322,117,30,7,1,0,0
16389,202,322,116,32,6,1,0,0
16390,202,321,118,32,4,2,0,0
16391,202,321,120,29,5,1,1,0
16392,202,321,119,30,5,2,0,0
16393,202,321,118,32,5,0,1,0
16394,202,323,116,30,7,0,1,0
16395,202,320,120,30,6,1,0,0
16396,202,321,119,29,7,1,0,0
16397,202,322,117,31,6,0,1,0
16398,202,322,116,32,6,1,0,0
16399,202,322,116,32,6,1,0,0
16400,202,321,119,29,7,1,0,0
16401,202,321,118,31,6,1,0,0
16402,202,323,116,30,6,2,0,0
16403,202,325,114,30,5,2,1,0
16404,202,322,117,31,5,2,0,0
16405,202,323,116,30,6,2,0,0
16406,202,323,116,31,5,1,1,0
16407,202,322,118,30,5,1,1,0
16408,202,322,119,28,5,3,0,0
16409,202,322,119,28,5,3,0,0
16410,202,323,116,31,4,3,0,0
16411,202,323,116,32,3,2,1,0
16412,202,323,118,28,5,2,1,0
16413,202,322,118,30,4,3,0,0
16414,202,321,120,29,4,3,0,0
16415,202,323,117,29,5,3,0,0
16416,202,323,116,30,6,2,0,0
16417,202,321,119,30,5,2,0,0
16418,202,321,120,29,4,3,0,0
16419,202,322,116,33,4,2,0,0
16420,202,322,116,33,4,2,0,0
16421,202,325,114,30,5,2,1,0
16422,202,324,115,30,5,3,0,0
16423,202,324,115,30,5,3,0,0
16424,202,325,115,29,5,1,2,0
16425,202,323,115,33,3,3,0,0
16426,202,324,114,32,4,3,0,0
16427,202,323,118,29,4,1,2,0
16428,202,323,116,32,3,2,1,0
16429,202,324,116,30,4,1,2,0
16430,202,321,119,30,5,2,0,0
16431,202,321,119,30,5,2,0,0
16432,202,323,115,32,5,2,0,0
16433,202,325,112,33,5,1,1,0
16434,202,325,111,34,5,2,0,0
16435,202,323,114,34,4,2,0,0
16436,202,322,116,33,4,2,0,0
16437,202,323,116,30,6,2,0,0
16438,202,323,115,33,4,1,1,0
16439,202,323,114,34,4,2,0,0
16440,202,324,115,30,5,3,0,0
16441,202,325,113,32,4,2,1,0
16442,202,324,115,31,4,2,1,0
16443,202,323,116,31,4,3,0,0
16444,202,323,117,30,4,2,1,0
16445,202,326,111,33,4,2,1,0
16446,202,323,116,30,6,2,0,0
16447,202,320,121,29,5,2,0,0
16448,202,320,121,29,5,2,0,0
16449,202,321,119,31,3,3,0,0
16450,202,321,121,28,4,2,1,0
16451,202,321,119,30,5,2,0,0
16452,202,322,116,33,4,2,0,0
16453,201,325,114,32,5,2,0,0
16454,201,324,116,31,5,2,0,0
16455,201,325,116,29,5,3,0,0
16456,201,324,116,31,5,2,0,0
16457,201,324,117,29,6,2,0,0
16458,201,324,117,29,6,2,0,0
16459,201,325,113,34,4,2,0,0
16460,201,325,115,31,4,3,0,0
16461,201,326,112,34,3,3,0,0
16462,201,326,114,29,7,2,0,0
16463,201,324,116,31,5,2,0,0
16464,201,323,118,30,5,2,0,0
16465,201,326,113,33,3,2,1,0
16466,201,325,115,31,4,3,0,0
16467,201,325,113,34,4,2,0,0
16468,201,326,112,33,5,2,0,0
16469,201,325,113,34,4,2,0,0
16470,201,326,113,32,4,3,0,0
16471,201,326,114,30,5,3,0,0
16472,201,326,113,32,4,3,0,0
16473,201,326,112,34,3,3,0,0
16474,201,325,114,32,5,2,0,0
16475,201,325,115,30,6,2,0,0
16476,201,325,114,32,5,2,0,0
16477,201,325,113,34,4,2,0,0
16478,201,324,117,30,4,3,0,0
16479,201,322,120,30,3,3,0,0
16480,201,323,118,30,5,2,0,0
16481,201,323,118,30,5,2,0,0
16482,201,323,118,30,5,2,0,0
16483,201,323,119,28,6,2,0,0
16484,201,324,117,29,6,2,0,0
16485,201,324,115,33,4,2,0,0
16486,201,325,115,30,6,2,0,0
16487,201,324,115,33,4,2,0,0
16488,201,326,115,29,5,2,1,0
16489,201,326,114,31,4,2,1,0
16490,201,328,110,33,4,2,1,0
16491,201,326,113,32,4,3,0,0
16492,201,326,113,32,4,3,0,0
16493,201,325,116,29,5,3,0,0
16494,201,323,119,29,4,3,0,0
16495,201,323,118,30,5,2,0,0
16496,201,324,116,31,5,2,0,0
16497,201,325,116,29,5,3,0,0
16498,201,325,113,34,4,2,0,0
16499,201,325,115,31,4,3,0,0
16500,201,324,117,29,6,2,0,0
16501,201,324,117,29,6,2,0,0
16502,201,325,115,30,6,2,0,0
16503,201,325,115,31,4,3,0,0
16504,200,326,116,29,6,2,0,0
16505,200,328,113,30,5,3,0,0
16506,200,327,114,31,4,3,0,0
16507,200,328,112,32,4,3,0,0
16508,200,325,118,29,4,3,0,0
16509,200,326,115,32,3,3,0,0
16510,200,325,118,29,4,3,0,0
16511,200,327,113,32,5,2,0,0
16512,200,326,114,33,4,2,0,0
16513,200,325,117,30,5,2,0,0
16514,200,326,115,31,5,2,0,0
16515,200,325,117,30,5,2,0,0
16516,200,327,115,29,5,3,0,0
16517,200,326,117,28,5,3,0,0
16518,200,327,115,29,5,3,0,0
16519,200,326,114,33,4,2,0,0
16520,200,326,114,33,4,2,0,0
16521,200,326,115,31,5,2,0,0
16522,200,327,114,30,6,2,0,0
16523,200,327,114,30,6,2,0,0
16524,200,328,112,32,4,3,0,0
16525,200,327,113,32,5,2,0,0
16526,201,324,117,30,4,3,0,0
16527,201,323,120,27,5,3,0,0
16528,202,322,118,30,4,3,0,0
16529,202,323,117,30,4,2,1,0
16530,202,324,116,30,4,1,2,0
16531,202,323,117,31,3,1,2,0
16532,202,322,118,30,5,1,1,0
16533,202,322,118,31,3,2,1,0
16534,202,322,120,27,5,2,1,0
16535,202,321,120,28,6,2,0,0
16536,202,323,119,27,5,1,2,0
16537,202,321,119,30,5,2,0,0
16538,202,321,119,31,3,3,0,0
16539,202,323,117,30,4,2,1,0
16540,202,323,118,28,5,2,1,0
16541,202,323,116,31,5,1,1,0
16542,202,322,117,31,5,2,0,0
16543,202,322,119,29,4,2,1,0
16544,202,324,113,34,4,1,1,0
16545,202,324,115,30,6,1,1,0
16546,202,322,118,29,6,2,0,0
16547,202,324,114,32,5,1,1,0
16548,202,324,114,32,5,1,1,0
16549,202,323,115,33,3,3,0,0
16550,202,323,116,31,4,3,0,0
16551,202,321,118,31,6,1,0,0
16552,202,320,120,31,4,2,0,0
16553,202,323,115,32,6,0,1,0
16554,202,321,119,30,5,2,0,0
16555,202,321,119,31,4,1,1,0
16556,202,321,119,31,4,1,1,0
16557,202,323,115,33,4,1,1,0
16558,202,324,113,34,4,1,1,0
16559,202,322,117,30,7,1,0,0
16560,202,321,119,29,7,1,0,0
16561,202,321,118,31,6,1,0,0
16562,202,320,120,30,6,1,0,0
16563,202,321,118,32,4,2,0,0
16564,202,323,117,30,4,2,1,0
16565,202,323,118,28,5,2,1,0
16566,202,322,120,27,5,2,1,0
16567,202,322,120,27,5,2,1,0
16568,202,321,120,29,4,3,0,0
16569,202,319,122,30,5,0,1,0
16570,202,319,121,31,5,1,0,0
16571,202,319,121,31,5,1,0,0
16572,202,320,120,30,6,1,0,0
16573,202,321,118,31,6,1,0,0
16574,202,320,121,29,5,2,0,0
16575,202,320,121,29,5,2,0,0
16576,202,322,118,30,4,3,0,0
16577,202,321,120,29,5,1,1,0
16578,202,321,119,31,4,1,1,0
16579,202,322,120,27,5,2,1,0
16580,202,320,121,30,3,3,0,0
16581,202,320,121,30,3,3,0,0
16582,202,320,121,29,5,2,0,0
16583,202,321,120,29,5,1,1,0
16584,202,321,120,28,6,2,0,0
16585,202,320,120,31,4,2,0,0
16586,202,321,120,29,5,1,1,0
16587,202,322,119,29,4,2,1,0
16588,202,319,124,27,4,3,0,0
16589,202,320,122,29,3,2,1,0
16590,202,320,122,29,3,2,1,0
16591,202,322,119,28,5,3,0,0
16592,202,322,119,29,4,2,1,0
16593,202,321,121,27,5,3,0,0
16594,202,322,118,30,4,3,0,0
16595,202,322,119,28,5,3,0,0
16596,202,323,115,32,5,2,0,0
16597,202,323,115,33,3,3,0,0
16598,202,322,117,32,3,3,0,0
16599,202,324,114,33,3,2,1,0
16600,202,324,115,30,5,3,0,0
16601,202,321,119,30,5,2,0,0
16602,202,320,121,29,5,2,0,0
16603,202,320,120,31,4,2,0,0
16604,202,323,117,29,5,3,0,0
16605,202,325,114,30,5,2,1,0
16606,202,322,118,30,4,3,0,0
16607,202,323,116,31,4,3,0,0
16608,202,323,117,30,4,2,1,0
16609,202,324,115,30,5,3,0,0
16610,202,323,117,29,5,3,0,0
16611,202,323,115,32,5,2,0,0
16612,202,322,117,32,4,1,1,0
16613,202,321,119,31,3,3,0,0
16614,202,321,119,31,3,3,0,0
16615,202,323,115,33,3,3,0,0
16616,202,323,116,31,4,3,0,0
16617,202,323,116,31,4,3,0,0
16618,202,323,116,31,4,3,0,0
16619,202,322,117,31,5,2,0,0
16620,202,323,115,32,5,2,0,0
16621,202,324,115,30,6,1,1,0
16622,202,323,116,30,6,2,0,0
16623,202,323,116,30,6,2,0,0
16624,202,322,117,31,5,2,0,0
16625,202,322,116,33,4,2,0,0
16626,202,322,117,31,5,2,0,0
16627,202,321,118,31,6,1,0,0
16628,202,321,119,29,7,1,0,0
16629,202,322,117,32,3,3,0,0
16630,202,321,119,31,3,3,0,0
16631,202,322,117,31,5,2,0,0
16632,202,324,115,30,6,1,1,0
16633,202,323,115,32,5,2,0,0
16634,202,323,116,31,4,3,0,0
16635,202,323,115,32,5,2,0,0
16636,202,323,114,34,4,2,0,0
16637,202,324,114,32,4,3,0,0
16638,202,323,116,31,4,3,0,0
16639,202,324,115,31,4,2,1,0
16640,202,323,116,31,4,3,0,0
16641,202,325,111,35,4,1,1,0
16642,202,322,118,30,5,1,1,0
16643,202,323,116,31,5,1,1,0
16644,202,322,118,30,5,1,1,0
16645,202,322,117,31,6,0,1,0
16646,202,321,118,31,6,1,0,0
16647,202,322,117,30,7,1,0,0
16648,202,322,116,32,6,1,0,0
16649,202,323,115,31,7,1,0,0
16650,202,322,116,32,6,1,0,0
16651,202,322,115,34,5,1,0,0
16652,202,322,117,30,7,1,0,0
16653,202,324,115,31,4,2,1,0
16654,202,323,116,32,3,2,1,0
16655,202,324,115,30,6,1,1,0
16656,202,323,115,33,4,1,1,0
16657,202,324,115,30,6,1,1,0
16658,202,322,117,32,3,3,0,0
16659,202,321,119,30,5,2,0,0
16660,202,322,118,30,4,3,0,0
16661,202,321,119,30,5,2,0,0
16662,202,324,114,31,6,2,0,0
16663,202,322,119,28,5,3,0,0
16664,202,323,116,31,4,3,0,0
16665,202,323,117,30,4,2,1,0
16666,202,324,115,32,3,1,2,0
16667,202,322,118,30,4,3,0,0
16668,202,323,118,28,5,2,1,0
16669,202,321,120,29,4,3,0,0
16670,202,321,119,30,5,2,0,0
16671,202,322,117,31,5,2,0,0
16672,202,323,116,31,5,1,1,0
16673,202,323,116,30,6,2,0,0
16674,202,324,115,30,5,3,0,0
16675,202,322,118,30,4,3,0,0
16676,202,320,121,30,3,3,0,0
16677,202,321,120,29,4,3,0,0
16678,202,322,119,28,5,3,0,0
16679,202,323,117,29,5,3,0,0
16680,202,322,118,30,4,3,0,0
16681,202,321,118,32,4,2,0,0
16682,202,321,118,32,4,2,0,0
16683,202,322,117,31,5,2,0,0
16684,202,320,120,31,4,2,0,0
16685,202,322,117,31,5,2,0,0
16686,202,321,119,30,5,2,0,0
16687,202,320,121,29,5,2,0,0
16688,202,321,120,28,6,2,0,0
16689,202,320,122,27,6,2,0,0
16690,202,320,121,30,3,3,0,0
16691,202,319,123,27,7,1,0,0
16692,202,320,120,31,5,0,1,0
16693,202,320,120,30,6,1,0,0
16694,202,322,117,31,6,0,1,0
16695,202,320,119,32,5,1,0,0
16696,202,319,122,29,6,1,0,0
16697,202,320,119,32,5,1,0,0
16698,202,321,118,31,6,1,0,0
16699,202,319,122,29,6,1,0,0
16700,202,321,118,32,4,2,0,0
16701,202,321,119,29,7,1,0,0
16702,202,321,118,32,4,2,0,0
16703,202,321,119,29,7,1,0,0
16704,202,321,119,29,7,1,0,0
16705,202,319,122,30,4,2,0,0
16706,202,321,120,29,5,1,1,0
16707,202,322,118,30,5,1,1,0
16708,202,323,116,31,5,1,1,0
16709,202,322,118,31,3,2,1,0
16710,202,323,117,30,4,2,1,0
16711,202,321,120,29,4,3,0,0
16712,202,324,117,28,5,1,2,0
16713,202,321,120,29,4,3,0,0
16714,202,323,119,26,6,2,1,0
16715,202,320,122,28,4,3,0,0
16716,202,323,119,26,6,2,1,0
16717,202,322,120,27,5,2,1,0
16718,202,320,124,25,5,2,1,0
16719,202,322,120,27,5,2,1,0
16720,202,322,120,26,7,1,1,0
16721,202,322,119,28,6,1,1,0
16722,202,322,118,30,5,1,1,0
16723,202,324,115,31,4,2,1,0
16724,202,321,119,30,5,2,0,0
16725,202,320,121,29,5,2,0,0
16726,202,321,120,28,6,2,0,0
16727,202,325,114,30,5,2,1,0
16728,202,326,112,31,5,2,1,0
16729,202,324,114,31,6,2,0,0
16730,202,324,115,29,7,2,0,0
16731,202,323,116,31,4,3,0,0
16732,202,323,116,31,4,3,0,0
16733,202,324,116,29,5,2,1,0
16734,202,323,117,29,5,3,0,0
16735,202,324,115,29,7,2,0,0
16736,202,324,115,30,6,1,1,0
16737,202,323,117,29,5,3,0,0
16738,202,324,115,30,5,3,0,0
16739,202,324,116,30,4,1,2,0
16740,202,325,114,29,6,3,0,0
16741,202,323,116,31,4,3,0,0
16742,202,323,117,30,4,2,1,0
16743,202,323,116,31,4,3,0,0
16744,202,324,116,28,6,3,0,0
16745,202,322,118,29,6,2,0,0
16746,202,322,119,28,5,3,0,0
16747,202,326,113,30,4,3,1,0
16748,202,325,114,30,5,2,1,0
16749,202,326,112,31,5,2,1,0
16750,202,323,117,29,5,3,0,0
16751,202,325,114,29,6,3,0,0
16752,202,323,116,31,4,3,0,0
16753,202,326,112,31,5,2,1,0
16754,202,325,114,30,5,2,1,0
16755,202,325,114,30,5,2,1,0
16756,202,325,114,30,4,4,0,0
16757,202,325,113,32,4,2,1,0
16758,202,325,114,30,5,2,1,0
16759,202,325,114,30,5,2,1,0
16760,202,326,111,33,4,2,1,0
16761,202,326,111,32,6,1,1,0
16762,202,328,109,31,6,2,1,0
16763,202,326,112,30,7,1,1,0
16764,202,325,113,31,6,1,1,0
16765,202,324,113,33,5,2,0,0
16766,202,322,118,29,6,2,0,0
16767,202,321,120,28,6,2,0,0
16768,202,322,118,29,6,2,0,0
16769,202,321,119,30,5,2,0,0
